source_id,source_type,source_url,date,entity_a,entity_b,candidate_relation,evidence_text,trigger_phrase,extraction_method,num_entities_in_sentence
58,SEC,https://www.sec.gov/Archives/edgar/data/1770787/000177078725000035/txg-20250512.htm,May-25,10x Genomics,GeoMx Digital Spatial Profiler,ACQUIRED,"10x Genomics, Inc. 8-K txg-20250512 false 0001770787 0001770787 2025-05-14 2025-05-14 UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D.C. 20549 ______________________ FORM 8-K ______________________ CURRENT REPORT Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): May 12, 2025 10x Genomics, Inc. (Exact name of registrant as specified in its charter) Delaware 001-39035 45-5614458 (State or other jurisdiction of in",acquired,sec_document_level_trigger,14
58,SEC,https://www.sec.gov/Archives/edgar/data/1770787/000177078725000035/txg-20250512.htm,May-25,10x Genomics,NanoString,ACQUIRED,"10x Genomics, Inc. 8-K txg-20250512 false 0001770787 0001770787 2025-05-14 2025-05-14 UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D.C. 20549 ______________________ FORM 8-K ______________________ CURRENT REPORT Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): May 12, 2025 10x Genomics, Inc. (Exact name of registrant as specified in its charter) Delaware 001-39035 45-5614458 (State or other jurisdiction of in",acquired,sec_document_level_trigger,14
58,SEC,https://www.sec.gov/Archives/edgar/data/1770787/000177078725000035/txg-20250512.htm,May-25,10x Genomics,NanoString’s CosMx Spatial Molecular Imager,ACQUIRED,"10x Genomics, Inc. 8-K txg-20250512 false 0001770787 0001770787 2025-05-14 2025-05-14 UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D.C. 20549 ______________________ FORM 8-K ______________________ CURRENT REPORT Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): May 12, 2025 10x Genomics, Inc. (Exact name of registrant as specified in its charter) Delaware 001-39035 45-5614458 (State or other jurisdiction of in",acquired,sec_document_level_trigger,14
58,SEC,https://www.sec.gov/Archives/edgar/data/1770787/000177078725000035/txg-20250512.htm,May-25,10x Genomics,the Private Securities Litigation Reform Act,ACQUIRED,"10x Genomics, Inc. 8-K txg-20250512 false 0001770787 0001770787 2025-05-14 2025-05-14 UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D.C. 20549 ______________________ FORM 8-K ______________________ CURRENT REPORT Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): May 12, 2025 10x Genomics, Inc. (Exact name of registrant as specified in its charter) Delaware 001-39035 45-5614458 (State or other jurisdiction of in",acquired,sec_document_level_trigger,14
58,SEC,https://www.sec.gov/Archives/edgar/data/1770787/000177078725000035/txg-20250512.htm,May-25,Delaware 001-39035,IRS Employer Identification No.,ACQUIRED,"10x Genomics, Inc. 8-K txg-20250512 false 0001770787 0001770787 2025-05-14 2025-05-14 UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D.C. 20549 ______________________ FORM 8-K ______________________ CURRENT REPORT Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): May 12, 2025 10x Genomics, Inc. (Exact name of registrant as specified in its charter) Delaware 001-39035 45-5614458 (State or other jurisdiction of in",acquired,sec_document_level_trigger,14
58,SEC,https://www.sec.gov/Archives/edgar/data/1770787/000177078725000035/txg-20250512.htm,May-25,Delaware 001-39035,Stoneridge Mall Road Pleasanton,ACQUIRED,"10x Genomics, Inc. 8-K txg-20250512 false 0001770787 0001770787 2025-05-14 2025-05-14 UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D.C. 20549 ______________________ FORM 8-K ______________________ CURRENT REPORT Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): May 12, 2025 10x Genomics, Inc. (Exact name of registrant as specified in its charter) Delaware 001-39035 45-5614458 (State or other jurisdiction of in",acquired,sec_document_level_trigger,14
58,SEC,https://www.sec.gov/Archives/edgar/data/1770787/000177078725000035/txg-20250512.htm,May-25,Delaware 001-39035,TXG,ACQUIRED,"10x Genomics, Inc. 8-K txg-20250512 false 0001770787 0001770787 2025-05-14 2025-05-14 UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D.C. 20549 ______________________ FORM 8-K ______________________ CURRENT REPORT Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): May 12, 2025 10x Genomics, Inc. (Exact name of registrant as specified in its charter) Delaware 001-39035 45-5614458 (State or other jurisdiction of in",acquired,sec_document_level_trigger,14
58,SEC,https://www.sec.gov/Archives/edgar/data/1770787/000177078725000035/txg-20250512.htm,May-25,Delaware 001-39035,Bruker Corporation,ACQUIRED,"10x Genomics, Inc. 8-K txg-20250512 false 0001770787 0001770787 2025-05-14 2025-05-14 UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D.C. 20549 ______________________ FORM 8-K ______________________ CURRENT REPORT Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): May 12, 2025 10x Genomics, Inc. (Exact name of registrant as specified in its charter) Delaware 001-39035 45-5614458 (State or other jurisdiction of in",acquired,sec_document_level_trigger,14
58,SEC,https://www.sec.gov/Archives/edgar/data/1770787/000177078725000035/txg-20250512.htm,May-25,Delaware 001-39035,the European Unified Patent Court,ACQUIRED,"10x Genomics, Inc. 8-K txg-20250512 false 0001770787 0001770787 2025-05-14 2025-05-14 UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D.C. 20549 ______________________ FORM 8-K ______________________ CURRENT REPORT Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): May 12, 2025 10x Genomics, Inc. (Exact name of registrant as specified in its charter) Delaware 001-39035 45-5614458 (State or other jurisdiction of in",acquired,sec_document_level_trigger,14
58,SEC,https://www.sec.gov/Archives/edgar/data/1770787/000177078725000035/txg-20250512.htm,May-25,Delaware 001-39035,"NanoString Technologies, Inc.",ACQUIRED,"10x Genomics, Inc. 8-K txg-20250512 false 0001770787 0001770787 2025-05-14 2025-05-14 UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D.C. 20549 ______________________ FORM 8-K ______________________ CURRENT REPORT Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): May 12, 2025 10x Genomics, Inc. (Exact name of registrant as specified in its charter) Delaware 001-39035 45-5614458 (State or other jurisdiction of in",acquired,sec_document_level_trigger,14
58,SEC,https://www.sec.gov/Archives/edgar/data/1770787/000177078725000035/txg-20250512.htm,May-25,Delaware 001-39035,the U.S.,ACQUIRED,"10x Genomics, Inc. 8-K txg-20250512 false 0001770787 0001770787 2025-05-14 2025-05-14 UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D.C. 20549 ______________________ FORM 8-K ______________________ CURRENT REPORT Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): May 12, 2025 10x Genomics, Inc. (Exact name of registrant as specified in its charter) Delaware 001-39035 45-5614458 (State or other jurisdiction of in",acquired,sec_document_level_trigger,14
58,SEC,https://www.sec.gov/Archives/edgar/data/1770787/000177078725000035/txg-20250512.htm,May-25,Delaware 001-39035,NanoString’s,ACQUIRED,"10x Genomics, Inc. 8-K txg-20250512 false 0001770787 0001770787 2025-05-14 2025-05-14 UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D.C. 20549 ______________________ FORM 8-K ______________________ CURRENT REPORT Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): May 12, 2025 10x Genomics, Inc. (Exact name of registrant as specified in its charter) Delaware 001-39035 45-5614458 (State or other jurisdiction of in",acquired,sec_document_level_trigger,14
58,SEC,https://www.sec.gov/Archives/edgar/data/1770787/000177078725000035/txg-20250512.htm,May-25,Delaware 001-39035,GeoMx Digital Spatial Profiler,ACQUIRED,"10x Genomics, Inc. 8-K txg-20250512 false 0001770787 0001770787 2025-05-14 2025-05-14 UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D.C. 20549 ______________________ FORM 8-K ______________________ CURRENT REPORT Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): May 12, 2025 10x Genomics, Inc. (Exact name of registrant as specified in its charter) Delaware 001-39035 45-5614458 (State or other jurisdiction of in",acquired,sec_document_level_trigger,14
58,SEC,https://www.sec.gov/Archives/edgar/data/1770787/000177078725000035/txg-20250512.htm,May-25,Delaware 001-39035,NanoString,ACQUIRED,"10x Genomics, Inc. 8-K txg-20250512 false 0001770787 0001770787 2025-05-14 2025-05-14 UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D.C. 20549 ______________________ FORM 8-K ______________________ CURRENT REPORT Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): May 12, 2025 10x Genomics, Inc. (Exact name of registrant as specified in its charter) Delaware 001-39035 45-5614458 (State or other jurisdiction of in",acquired,sec_document_level_trigger,14
58,SEC,https://www.sec.gov/Archives/edgar/data/1770787/000177078725000035/txg-20250512.htm,May-25,Delaware 001-39035,NanoString’s CosMx Spatial Molecular Imager,ACQUIRED,"10x Genomics, Inc. 8-K txg-20250512 false 0001770787 0001770787 2025-05-14 2025-05-14 UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D.C. 20549 ______________________ FORM 8-K ______________________ CURRENT REPORT Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): May 12, 2025 10x Genomics, Inc. (Exact name of registrant as specified in its charter) Delaware 001-39035 45-5614458 (State or other jurisdiction of in",acquired,sec_document_level_trigger,14
58,SEC,https://www.sec.gov/Archives/edgar/data/1770787/000177078725000035/txg-20250512.htm,May-25,Delaware 001-39035,the Private Securities Litigation Reform Act,ACQUIRED,"10x Genomics, Inc. 8-K txg-20250512 false 0001770787 0001770787 2025-05-14 2025-05-14 UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D.C. 20549 ______________________ FORM 8-K ______________________ CURRENT REPORT Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): May 12, 2025 10x Genomics, Inc. (Exact name of registrant as specified in its charter) Delaware 001-39035 45-5614458 (State or other jurisdiction of in",acquired,sec_document_level_trigger,14
58,SEC,https://www.sec.gov/Archives/edgar/data/1770787/000177078725000035/txg-20250512.htm,May-25,IRS Employer Identification No.,Stoneridge Mall Road Pleasanton,ACQUIRED,"10x Genomics, Inc. 8-K txg-20250512 false 0001770787 0001770787 2025-05-14 2025-05-14 UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D.C. 20549 ______________________ FORM 8-K ______________________ CURRENT REPORT Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): May 12, 2025 10x Genomics, Inc. (Exact name of registrant as specified in its charter) Delaware 001-39035 45-5614458 (State or other jurisdiction of in",acquired,sec_document_level_trigger,14
58,SEC,https://www.sec.gov/Archives/edgar/data/1770787/000177078725000035/txg-20250512.htm,May-25,IRS Employer Identification No.,TXG,ACQUIRED,"10x Genomics, Inc. 8-K txg-20250512 false 0001770787 0001770787 2025-05-14 2025-05-14 UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D.C. 20549 ______________________ FORM 8-K ______________________ CURRENT REPORT Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): May 12, 2025 10x Genomics, Inc. (Exact name of registrant as specified in its charter) Delaware 001-39035 45-5614458 (State or other jurisdiction of in",acquired,sec_document_level_trigger,14
58,SEC,https://www.sec.gov/Archives/edgar/data/1770787/000177078725000035/txg-20250512.htm,May-25,IRS Employer Identification No.,Bruker Corporation,ACQUIRED,"10x Genomics, Inc. 8-K txg-20250512 false 0001770787 0001770787 2025-05-14 2025-05-14 UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D.C. 20549 ______________________ FORM 8-K ______________________ CURRENT REPORT Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): May 12, 2025 10x Genomics, Inc. (Exact name of registrant as specified in its charter) Delaware 001-39035 45-5614458 (State or other jurisdiction of in",acquired,sec_document_level_trigger,14
58,SEC,https://www.sec.gov/Archives/edgar/data/1770787/000177078725000035/txg-20250512.htm,May-25,IRS Employer Identification No.,the European Unified Patent Court,ACQUIRED,"10x Genomics, Inc. 8-K txg-20250512 false 0001770787 0001770787 2025-05-14 2025-05-14 UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D.C. 20549 ______________________ FORM 8-K ______________________ CURRENT REPORT Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): May 12, 2025 10x Genomics, Inc. (Exact name of registrant as specified in its charter) Delaware 001-39035 45-5614458 (State or other jurisdiction of in",acquired,sec_document_level_trigger,14
58,SEC,https://www.sec.gov/Archives/edgar/data/1770787/000177078725000035/txg-20250512.htm,May-25,IRS Employer Identification No.,"NanoString Technologies, Inc.",ACQUIRED,"10x Genomics, Inc. 8-K txg-20250512 false 0001770787 0001770787 2025-05-14 2025-05-14 UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D.C. 20549 ______________________ FORM 8-K ______________________ CURRENT REPORT Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): May 12, 2025 10x Genomics, Inc. (Exact name of registrant as specified in its charter) Delaware 001-39035 45-5614458 (State or other jurisdiction of in",acquired,sec_document_level_trigger,14
58,SEC,https://www.sec.gov/Archives/edgar/data/1770787/000177078725000035/txg-20250512.htm,May-25,IRS Employer Identification No.,the U.S.,ACQUIRED,"10x Genomics, Inc. 8-K txg-20250512 false 0001770787 0001770787 2025-05-14 2025-05-14 UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D.C. 20549 ______________________ FORM 8-K ______________________ CURRENT REPORT Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): May 12, 2025 10x Genomics, Inc. (Exact name of registrant as specified in its charter) Delaware 001-39035 45-5614458 (State or other jurisdiction of in",acquired,sec_document_level_trigger,14
58,SEC,https://www.sec.gov/Archives/edgar/data/1770787/000177078725000035/txg-20250512.htm,May-25,IRS Employer Identification No.,NanoString’s,ACQUIRED,"10x Genomics, Inc. 8-K txg-20250512 false 0001770787 0001770787 2025-05-14 2025-05-14 UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D.C. 20549 ______________________ FORM 8-K ______________________ CURRENT REPORT Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): May 12, 2025 10x Genomics, Inc. (Exact name of registrant as specified in its charter) Delaware 001-39035 45-5614458 (State or other jurisdiction of in",acquired,sec_document_level_trigger,14
58,SEC,https://www.sec.gov/Archives/edgar/data/1770787/000177078725000035/txg-20250512.htm,May-25,IRS Employer Identification No.,GeoMx Digital Spatial Profiler,ACQUIRED,"10x Genomics, Inc. 8-K txg-20250512 false 0001770787 0001770787 2025-05-14 2025-05-14 UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D.C. 20549 ______________________ FORM 8-K ______________________ CURRENT REPORT Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): May 12, 2025 10x Genomics, Inc. (Exact name of registrant as specified in its charter) Delaware 001-39035 45-5614458 (State or other jurisdiction of in",acquired,sec_document_level_trigger,14
58,SEC,https://www.sec.gov/Archives/edgar/data/1770787/000177078725000035/txg-20250512.htm,May-25,IRS Employer Identification No.,NanoString,ACQUIRED,"10x Genomics, Inc. 8-K txg-20250512 false 0001770787 0001770787 2025-05-14 2025-05-14 UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D.C. 20549 ______________________ FORM 8-K ______________________ CURRENT REPORT Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): May 12, 2025 10x Genomics, Inc. (Exact name of registrant as specified in its charter) Delaware 001-39035 45-5614458 (State or other jurisdiction of in",acquired,sec_document_level_trigger,14
58,SEC,https://www.sec.gov/Archives/edgar/data/1770787/000177078725000035/txg-20250512.htm,May-25,IRS Employer Identification No.,NanoString’s CosMx Spatial Molecular Imager,ACQUIRED,"10x Genomics, Inc. 8-K txg-20250512 false 0001770787 0001770787 2025-05-14 2025-05-14 UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D.C. 20549 ______________________ FORM 8-K ______________________ CURRENT REPORT Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): May 12, 2025 10x Genomics, Inc. (Exact name of registrant as specified in its charter) Delaware 001-39035 45-5614458 (State or other jurisdiction of in",acquired,sec_document_level_trigger,14
58,SEC,https://www.sec.gov/Archives/edgar/data/1770787/000177078725000035/txg-20250512.htm,May-25,IRS Employer Identification No.,the Private Securities Litigation Reform Act,ACQUIRED,"10x Genomics, Inc. 8-K txg-20250512 false 0001770787 0001770787 2025-05-14 2025-05-14 UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D.C. 20549 ______________________ FORM 8-K ______________________ CURRENT REPORT Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): May 12, 2025 10x Genomics, Inc. (Exact name of registrant as specified in its charter) Delaware 001-39035 45-5614458 (State or other jurisdiction of in",acquired,sec_document_level_trigger,14
58,SEC,https://www.sec.gov/Archives/edgar/data/1770787/000177078725000035/txg-20250512.htm,May-25,Stoneridge Mall Road Pleasanton,TXG,ACQUIRED,"10x Genomics, Inc. 8-K txg-20250512 false 0001770787 0001770787 2025-05-14 2025-05-14 UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D.C. 20549 ______________________ FORM 8-K ______________________ CURRENT REPORT Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): May 12, 2025 10x Genomics, Inc. (Exact name of registrant as specified in its charter) Delaware 001-39035 45-5614458 (State or other jurisdiction of in",acquired,sec_document_level_trigger,14
58,SEC,https://www.sec.gov/Archives/edgar/data/1770787/000177078725000035/txg-20250512.htm,May-25,Stoneridge Mall Road Pleasanton,Bruker Corporation,ACQUIRED,"10x Genomics, Inc. 8-K txg-20250512 false 0001770787 0001770787 2025-05-14 2025-05-14 UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D.C. 20549 ______________________ FORM 8-K ______________________ CURRENT REPORT Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): May 12, 2025 10x Genomics, Inc. (Exact name of registrant as specified in its charter) Delaware 001-39035 45-5614458 (State or other jurisdiction of in",acquired,sec_document_level_trigger,14
58,SEC,https://www.sec.gov/Archives/edgar/data/1770787/000177078725000035/txg-20250512.htm,May-25,Stoneridge Mall Road Pleasanton,the European Unified Patent Court,ACQUIRED,"10x Genomics, Inc. 8-K txg-20250512 false 0001770787 0001770787 2025-05-14 2025-05-14 UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D.C. 20549 ______________________ FORM 8-K ______________________ CURRENT REPORT Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): May 12, 2025 10x Genomics, Inc. (Exact name of registrant as specified in its charter) Delaware 001-39035 45-5614458 (State or other jurisdiction of in",acquired,sec_document_level_trigger,14
58,SEC,https://www.sec.gov/Archives/edgar/data/1770787/000177078725000035/txg-20250512.htm,May-25,Stoneridge Mall Road Pleasanton,"NanoString Technologies, Inc.",ACQUIRED,"10x Genomics, Inc. 8-K txg-20250512 false 0001770787 0001770787 2025-05-14 2025-05-14 UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D.C. 20549 ______________________ FORM 8-K ______________________ CURRENT REPORT Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): May 12, 2025 10x Genomics, Inc. (Exact name of registrant as specified in its charter) Delaware 001-39035 45-5614458 (State or other jurisdiction of in",acquired,sec_document_level_trigger,14
58,SEC,https://www.sec.gov/Archives/edgar/data/1770787/000177078725000035/txg-20250512.htm,May-25,Stoneridge Mall Road Pleasanton,the U.S.,ACQUIRED,"10x Genomics, Inc. 8-K txg-20250512 false 0001770787 0001770787 2025-05-14 2025-05-14 UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D.C. 20549 ______________________ FORM 8-K ______________________ CURRENT REPORT Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): May 12, 2025 10x Genomics, Inc. (Exact name of registrant as specified in its charter) Delaware 001-39035 45-5614458 (State or other jurisdiction of in",acquired,sec_document_level_trigger,14
58,SEC,https://www.sec.gov/Archives/edgar/data/1770787/000177078725000035/txg-20250512.htm,May-25,Stoneridge Mall Road Pleasanton,NanoString’s,ACQUIRED,"10x Genomics, Inc. 8-K txg-20250512 false 0001770787 0001770787 2025-05-14 2025-05-14 UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D.C. 20549 ______________________ FORM 8-K ______________________ CURRENT REPORT Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): May 12, 2025 10x Genomics, Inc. (Exact name of registrant as specified in its charter) Delaware 001-39035 45-5614458 (State or other jurisdiction of in",acquired,sec_document_level_trigger,14
58,SEC,https://www.sec.gov/Archives/edgar/data/1770787/000177078725000035/txg-20250512.htm,May-25,Stoneridge Mall Road Pleasanton,GeoMx Digital Spatial Profiler,ACQUIRED,"10x Genomics, Inc. 8-K txg-20250512 false 0001770787 0001770787 2025-05-14 2025-05-14 UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D.C. 20549 ______________________ FORM 8-K ______________________ CURRENT REPORT Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): May 12, 2025 10x Genomics, Inc. (Exact name of registrant as specified in its charter) Delaware 001-39035 45-5614458 (State or other jurisdiction of in",acquired,sec_document_level_trigger,14
58,SEC,https://www.sec.gov/Archives/edgar/data/1770787/000177078725000035/txg-20250512.htm,May-25,Stoneridge Mall Road Pleasanton,NanoString,ACQUIRED,"10x Genomics, Inc. 8-K txg-20250512 false 0001770787 0001770787 2025-05-14 2025-05-14 UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D.C. 20549 ______________________ FORM 8-K ______________________ CURRENT REPORT Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): May 12, 2025 10x Genomics, Inc. (Exact name of registrant as specified in its charter) Delaware 001-39035 45-5614458 (State or other jurisdiction of in",acquired,sec_document_level_trigger,14
58,SEC,https://www.sec.gov/Archives/edgar/data/1770787/000177078725000035/txg-20250512.htm,May-25,Stoneridge Mall Road Pleasanton,NanoString’s CosMx Spatial Molecular Imager,ACQUIRED,"10x Genomics, Inc. 8-K txg-20250512 false 0001770787 0001770787 2025-05-14 2025-05-14 UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D.C. 20549 ______________________ FORM 8-K ______________________ CURRENT REPORT Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): May 12, 2025 10x Genomics, Inc. (Exact name of registrant as specified in its charter) Delaware 001-39035 45-5614458 (State or other jurisdiction of in",acquired,sec_document_level_trigger,14
58,SEC,https://www.sec.gov/Archives/edgar/data/1770787/000177078725000035/txg-20250512.htm,May-25,Stoneridge Mall Road Pleasanton,the Private Securities Litigation Reform Act,ACQUIRED,"10x Genomics, Inc. 8-K txg-20250512 false 0001770787 0001770787 2025-05-14 2025-05-14 UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D.C. 20549 ______________________ FORM 8-K ______________________ CURRENT REPORT Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): May 12, 2025 10x Genomics, Inc. (Exact name of registrant as specified in its charter) Delaware 001-39035 45-5614458 (State or other jurisdiction of in",acquired,sec_document_level_trigger,14
58,SEC,https://www.sec.gov/Archives/edgar/data/1770787/000177078725000035/txg-20250512.htm,May-25,TXG,Bruker Corporation,ACQUIRED,"10x Genomics, Inc. 8-K txg-20250512 false 0001770787 0001770787 2025-05-14 2025-05-14 UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D.C. 20549 ______________________ FORM 8-K ______________________ CURRENT REPORT Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): May 12, 2025 10x Genomics, Inc. (Exact name of registrant as specified in its charter) Delaware 001-39035 45-5614458 (State or other jurisdiction of in",acquired,sec_document_level_trigger,14
58,SEC,https://www.sec.gov/Archives/edgar/data/1770787/000177078725000035/txg-20250512.htm,May-25,TXG,the European Unified Patent Court,ACQUIRED,"10x Genomics, Inc. 8-K txg-20250512 false 0001770787 0001770787 2025-05-14 2025-05-14 UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D.C. 20549 ______________________ FORM 8-K ______________________ CURRENT REPORT Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): May 12, 2025 10x Genomics, Inc. (Exact name of registrant as specified in its charter) Delaware 001-39035 45-5614458 (State or other jurisdiction of in",acquired,sec_document_level_trigger,14
58,SEC,https://www.sec.gov/Archives/edgar/data/1770787/000177078725000035/txg-20250512.htm,May-25,TXG,"NanoString Technologies, Inc.",ACQUIRED,"10x Genomics, Inc. 8-K txg-20250512 false 0001770787 0001770787 2025-05-14 2025-05-14 UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D.C. 20549 ______________________ FORM 8-K ______________________ CURRENT REPORT Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): May 12, 2025 10x Genomics, Inc. (Exact name of registrant as specified in its charter) Delaware 001-39035 45-5614458 (State or other jurisdiction of in",acquired,sec_document_level_trigger,14
58,SEC,https://www.sec.gov/Archives/edgar/data/1770787/000177078725000035/txg-20250512.htm,May-25,TXG,the U.S.,ACQUIRED,"10x Genomics, Inc. 8-K txg-20250512 false 0001770787 0001770787 2025-05-14 2025-05-14 UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D.C. 20549 ______________________ FORM 8-K ______________________ CURRENT REPORT Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): May 12, 2025 10x Genomics, Inc. (Exact name of registrant as specified in its charter) Delaware 001-39035 45-5614458 (State or other jurisdiction of in",acquired,sec_document_level_trigger,14
58,SEC,https://www.sec.gov/Archives/edgar/data/1770787/000177078725000035/txg-20250512.htm,May-25,TXG,NanoString’s,ACQUIRED,"10x Genomics, Inc. 8-K txg-20250512 false 0001770787 0001770787 2025-05-14 2025-05-14 UNITED STATES SECURITIES AND EXCHANGE COMMISSION Washington, D.C. 20549 ______________________ FORM 8-K ______________________ CURRENT REPORT Pursuant to Section 13 or 15(d) of the Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): May 12, 2025 10x Genomics, Inc. (Exact name of registrant as specified in its charter) Delaware 001-39035 45-5614458 (State or other jurisdiction of in",acquired,sec_document_level_trigger,14
